 
Tag,Count
深圳2021年5月3日,1197
傳承學院於,846
紐約2021年5月3日,1402
深圳2021年5月1日,1159
中國「十四五」規,3493
新加坡2021年5月4日,836
2021年5月5日,11575
朱敏健,216 
工商銀行於,2604
深圳2021年5月6日,994
星展香港表示,1908
上海2021年5月6日,1731
牢記囑託,159
ve,2196
中評社北京5月7日電評論員,144
港交所00388今日舉行esg,212
boardlevel,1564
港上市公司女董事佔比,141
香港史,5214
九龍關,1920
馬灣,2653
香港2021年5月10,5441
香港2021年5月10日,4420
旗下的,26269 
上海2021年5月11日,1554
擴大資本實力,1825
按證去年蝕36億,248
深圳2021年5月13日,625
韓國首爾2021年5月12日,261
恒隆集團,1071
influential,347
tesla今年,1519
曾安業,3128
wuxi,669
氣候債券倡議組織表示,544
香港2021,22739
大摩維持對特斯拉「增持」,429
香港2021年5月14日）–,174
港經濟反彈力偏強,612
香港2021年5月16日,2177 
新華社香港5月16日電,703
發布易,4945
長期、創新和esg2021中國,1241
雅生活03319hk,2623
北京2021年5月18日,1162
深圳2021年5月18日,721
論壇舉辦地,5519
香港中通社5月18日電,1170
5月藝術月除了art,134
王鎮強,690
圖片來源新華社,750
來源新華網,4283
發布易5月19日,1365
為推動綠色時尚概念,409
香港bb,955
香港中通社5月19日電,1100
偉易達				00303）,199 
named,1469
香港2021年5月20日,3407
張廣文採訪報道,236
海信品牌價值飆升,148
上海2021年5月21日,1171
北京2021年5月21日,1103
identifying,577
brunch,134
介紹綜合智能通訊系統,130
花見人生,167
發布易5月24日,1400 
樹立行業專業典範,156
ensuring,1153
港交所史美倫,1476
天津2021年5月25日,308
continua,725
北京2021年5月25日,1091
廣州2021年5月26日,351
上海2021年5月26日,805
中國常駐聯合國代表張軍,350
香港中通社澳門5月26日電,291
陳健銘,132
believes,1790
上海2021年5月27日,928
斐特,177
北京2021年5月27日,797
volt,232
南京,3388 
推動公益事業,638
上海2021年5月28日,800
尋找長期優質,628
科技企業亞馬遜,1744
expanding,1482
gaw,131
北京2021年5月29日,771
綠色金融存不足,302
龍湖集團00960,606
百融雲創,546
circle,786
香港2021年5月31日,2502
南京2021年5月31日,128
中國太保02601,682
australiabased,2140
解決醫生人手短缺,142
北京2021年6月1日,1866
近期流行,634
香港2021年6月1日,4446 
上海2021年6月1日,1737
李道,5978
north,3223
倫敦2021年6月2日,537
上海2021年6月2日,1568
austin,271
planned,974
蔡建四,597
埃克森美孚xomus,451
3100,356
奇亞幣,261
莫斯科2021年6月3日,322
青島2021年6月3日,153
上海2021年6月3日,1722
用seed,255
香港2021年6月4日,3849
上海2021年6月4日,1546
香港中通社6月4日電,1640 
「人」一直是,2279
香港2021年6月5日,4107
香港2021年6月7日,3575
上海2021年6月7日,1545
唯鏈與,466
加強公司對環境、社會及管治,3408
深圳2021年6月7日,894
新加坡2021年6月7日,750
對於今年開展,3957
wealthy,306
李斌中評社,289
moderator,210
擴大中國銷售網絡,2882
香港2021年6月8日,3643
fiona,162
邁向2030年目標,2355
上海2021年6月8日,1544
今日6,11576
abundant,177
hangzhou,167
韓國首爾2021年6月9日,161
香港2021年6月9日,3350
廣發,17444
北京2021年6月9日,1471
黑名單,993
英國名牌,267
深圳2021年6月10日,1041
博柏利,251 
英國藝術家,1420
上海2021年6月10日,1717
包裝水品牌,1513
香港2021年6月10日,4199
10日以「攜手共建創新基地,221
由nike,651
corona,1476
greenwich,753
容易清洗,273
強效吸收,260
透舒適貼身,143
d2,249
上海2021年6月11日,1401
中國證券監督管理委員會,907
「公民與社會發展科」今年,382
香港2021年6月11日,3175
積極踐行esg發展理念,552
「you,6752
relentless,159
大獅分析,238 
相信,39034
西南,2074
香港中通社上海6月13日電,431
ted,413
數據中心營運商,2920
當這位,1033
北京2021年6月15日,1233
新報告可幫助,6134
上海2021年6月15日,1237
crown,303
香港交易所上市21,1702
上海2021年6月16日,1065
香港交易所00388hk,327
texas,546
大家都知道全球暖化,165
incredible,317
陳少山,451
港交所21歲,376
美國財政部長耶倫,443
香港科技大學the,1051 
147,1064
151,975
昆明2021年6月17日,182
新華社香港6月16日電,614
香港2021年6月17日,2105
最新關於「貿易的未來」的,1520
香港中通社6月17日電,933
方嘯,311
2021年6月17日香港,2099
上海2021年6月18日,1071
杭州2021年6月18日,234
這類主題,801
東京2021年6月21日,174
香港2021年6月21日,2035
2021年6月21日,2941
桑德斯,511
paying,701 
香港2021年6月22日,2038
倫敦2021年6月22日,345
積極融入全球資本市場,1542
2021年6月22日香港,2028
上海2021年6月23日,973
文：朱永基,249
趨勢科技,16217
天津2021年6月24日,188
earlier,1575
陳慶耀,209
香港2021年6月24日,1979
天津2021年6月25日,259
aiming,622
興業銀行601166sh,128
吉利汽車00175hk,151 
人行聯同三部門,1976
天津2021年6月26日,148
27,22141
全球推動環保減排,2015
香港脈搏,389
香港2021年6月28日,1734
上周五恆指高開後初段在100,601
上海2021年6月28日,673
parallel,270
北京2021年6月28日,864
位於啟德的,1005
2021年6月29日–,202
quest,1477
香港2021年6月29日,1410
深圳2021年6月29日,429
1）友邦保險,747 
凱升,1185
suncity,130
新華財經香港公佈esg,567
支持本地旅遊業,1824
虎都,1558
圖片：china,254
statements,32048
環境、社會及治理esg,4870
上海2021年7月1日,1687
新成立的合資公司,1671
北京2021年7月1日,1779
gilbert,168
積極回應聯交所提出之複牌要求,162
香港2021年7月2日,3592
巴黎2021年7月2日,332
港今年ipo集資,779
巴黎2021年7月3日,324
中銀發15億綠債,553
減廢回收！,898
消費品論壇,1895 
bak,129
光大環境00257,254
上海2021年7月6日,1545
可再生電能,545
香港中通社澳門7月6日電,351
加強政黨合作,893
香港2021年7月6日,3575
內房遠洋集團,211
市場分析,26981
深圳2021年7月8日,938
上海2021年7月8日,1558
持續推進業務可持續發展,12762
微軟宣佈「2021,313
香港2021年7月8日,3374 
全媒體記者,3447
上海2021年7月9日,1353
fat,423
香港2021年7月9日,3011
安盛,2251
香港中通社7月11日電,1195
身體力行保護環境,535
香港2021年7月12日,3351
上海2021年7月12日,1419
為青年提供實戰機會,158
上海2021年7月13日,1075
阿里巴巴09988hk,394
emerge,994
研究資助局公布,1337
科技物流平台,4025
投資決策支援工具與服務供應商,356
經濟學人智庫與,940
內地監管趨嚴,446
阿里巴巴09988,2492
最新的糧食可持續發展指數,150
倫敦2021年7月14日,462 
12及,43333
buyer,519
北京2021年7月14日,1086
上海2021年7月14日,1113
有望在,13598
88,4246
中國國務委員兼外長王毅,2257
上海2021年7月15日,1261
ara,336
浦東,964
太古地產1972,161
crude,299
光大控股,821
倫敦2021年7月16日,427
陸少亮,153
香港2021年7月15日,2578
香港中通社北京7月17日電,364 
碳排放交易啟市,203
中國減速,427
淨利潤按年同比增長,2289
恒指公司表示推出恒生國指,709
香港2021年7月19日,1904
特別有說服力,408
杭州2021年7月21日,219
企業近年講求,530
中美關係緊張之際,172
directorgeneral,2595
香港中通社7月21日電,944
屈臣氏集團表示,341
澳門2021年7月22日,522 
新加坡2021年7月22日,314
據global,667
運動品牌new,278
深圳2021年7月23日,554
國際評述,327
英國保誠,479
用行動,12467
就業支援服務,2122
職場達人,545
耗資,738
212,2275
24小時項目,2101
全球永續投資,2839
唐宮,125
2021年7月26日香港,1324
關於lenovo,181
深圳2021年7月26日,439
上海2021年7月26日,734 
彼得,1054
股事記,804
上海2021年7月27日,880
北京2021年7月28日,897
意大利總理,1028
環保概念提升,3103
上海2021年7月29日,726
紐約美國商業資訊國際,1064
重慶2021年7月29日,196
examines,128
上海2021年7月30日,1449 
659,286
北京2021年7月30日,1443
拓港法律服務,555
nippon,137
位於丹麥的,320
大灣區專題,1155
中國石油化工股份00386hk,651
上海和香港2021年8月2日,1054
香港2021年8月2日,3796
grab,424
香港中通社澳門8月3日電,412
落實碳達峰碳中和目標,1300
新加坡2021年8月3日,808
2021年8月3日香港,3984
總部位於新加坡的,1186 
香港2021年8月4日）—,728
eve,5381
北京2021年8月5日,1644
華為在新加坡和香港舉辦華為雲,248
香港2021年8月5日,3698
「舊香港融舊,640
倫敦2021年8月5日,598
1）長和系業績長實,884
上海2021年8月6日,1544
國泰君安01788,135
香港美國商業資訊the,469
位於洛杉磯的,296
美證交會,3459
province,627
esg報告獨立驗證,277
看好理財通機遇,142 
朱鼎健,142
綜合報道,6642
新加坡2021年8月10日,811
country,2879
推廣綠色建築認證,871
承諾2030年達標,1364
大華銀行集團宣布,2547
香港2021年8月11,3377
159,724
香港2021年8月11日,3180
在發佈,45247
北京2021年8月12日,1431
助力「雙碳」目標,1077
香港2021年8月12日,3449 
中國廣州2021年8月12日,534
celsius,159
中評社北京8月13日電記者,512
創科實業00669,149
「可持續發展目標」英文簡稱,123
新加坡2021年8月14日,438
extraordinary,374
馬少福,751
氣候少女greta,123
親子打卡,331
從多角度研究可持續投資和,2119
由the,11559
ada,545
joseph,636
本地活動統籌公司,295
科技園與滙豐合作,559
marc,4423
accreditation,134 
香港2021年8月17日）,2008
推動清潔能源普及,521
中信證券指出騰訊控股00700,641
中海油盈利大幅攀升,235
香港2021年8月19日,1985
2021年8月19日,2785
亞洲金融科技師學會,588
戴兵,413
上海2021年8月20日,1390
animoca,195
權益持有人應佔淨利潤上升17,463
香港2021年8月20日,3000
全國人大常委會決定,722
首屆「城市創科挑戰」,392
周鑑明,175 
正榮地產,1222
創立,9337
城大「hk,923
北京2021年8月23日,880
新加坡2021年8月23日,391
香港中通社8月23日電,836
年內esg,2068
紐約2021年8月23日,1045
中國海外發展00688,710
香港2021年8月24日,1917
創新材料首發首用,1083
香港特區政府財政司司長陳茂波,1619
「全球安全城市」香港升至第8,505
國泰君安02611,152
monitoring,933 
3d,3218
中評社北京8月25日電記者,470
全國共識改革開放,1086
助力全球綠色復蘇,551
新華社重慶8月25日電,222
目標於2050年前達至碳中和,842
佳兆業01638,174
香港中通社8月25日電,865
中國香港2021年8月25日,1778
佳兆業中期盈利30億,226
andreas,173
英國環保組織,1520
財華社訊海通國際00665hk,241
旭輝集團,537
北京2021年8月26日,648 
上海2021年8月26日,769
大唐集團,455
香港2021年8月26日,1389
集團財政穩健,988
強化科技賦能,1045
etf觀察,147
朗廷,364
中國平安保險02318,400
香港2021年8月27日,1546
香港中通社8月27日電,759
責任基因,1249
香港2021年8月28日,1796
香港中通社澳門8月28日電,252
remarkable,436
建全方位防疫體系,211
深圳2021年8月30日,923 
築隊,1000
香港2021年8月30日,3247
砥礪前行聚焦主業,183
龍光集團,1450
participation,1060
nick,478
中行多賺11不派息,834
次季經調整轉蝕22億,134
美團3690,299
2021年8月30日香港,3214
美團03690,1650
上海2021年8月31日,984
中國外交部發言人汪文斌中評社,189
淨利增速多為雙位數,361
金融業務發展穩健,3776
香港2021年9月1日,3978
倫敦2021年9月1日,549
香港2021年8月31日,2434
mountain,441
新成立的公司稱為,772
russian,200
中銀人壽公布,487
successfully,1572
產業運營能力增強,2464
2021年9月1日,6269
李金磊,210
紐約2021年9月1日,1323
私募股權母,311 
觀潮篇,188
jefferies,198
香港保育計劃,3909
香港2021年9月3日,3737
2021年9月3日,5891
2）、質量導向,1304
3）及以客為本,3208
北京2021年9月3日,1624
新華社北京9月2日電,1045
2020年9月3日,8003
或撥打,532
獎品,1510
香港中通社北京9月5日電,611
變種,1533
廖群,250
信和凱,306
香港交易所00388,1446
深圳2021年9月6日,939
上海2021年9月6日,1363 
香港2021年9月6日,3350
積極發揮保險優勢,2049
中國國際服務貿易交易會,454
經濟存在薄弱環節,475
吳瓊,246
12289社會可持續發展,144
12300環境,173
奧迪於2021,700
蘇州2021年9月7日,239
陽光房地產基金,597
成都2021年9月7日,227
esg專題,1239
圖：在「攜手香港,1265
圖：在攜手香港,1580 
香港中通社澳門9月8日電,406
大灣區勢領資管,208
股期出擊,712
nowcom財經,27710
北京2021年9月9日,2624
市建局土瓜灣庇利街,211
香港中通社9月9日電,2710
理財通今發布細則,178
美國億萬富翁、前,277
piya,182
英國在,20593
新世界00017,1372
toptopltd30週年,16035
2021年9月10日香港,3787
2021年9月10日,6157
今年佳節4,772
中國深圳2021年9月10日,1019
嘉民集團公佈,399
winner,1051
「科技,51246
辛思維,159
路透北京9月10日,290 
商界：消費者考慮產品對環境影響,143
杭州2021年9月13日,247
廣州2021年9月13日,390
市建局明日起,469
2021年9月13日,2874
倡導健康生活方式,1299
中國上海2021年9月13日,956
葉氏化工集團,129
阿拉伯石油投資公司,232
12289管理,184
阿拉伯石油投资公司,232
好開心收到,192
中港未通關,411
韓國首爾2021年9月14日,130
北京2021年9月14日,962
投資管理公司,34172
在今年,72824
澳門博彩,1739 
貝爾金國際公司於,131
中國上海2021年9月15日,1092
除了滙豐、中銀香港02388,155
上海2021年9月15日,1150
香港中通社澳門9月15日電,335
《跨界人才政策,764
比特幣香港,3686
海爾智家06690,149
tcl,811
數碼港今天舉行「數碼港,320
北京2021年9月16日,888
上海2021年9月16日,1003
廣州2021年9月16日,399
從2017年開始在,7991
1）恒大,4963
1）恒大				03333）,508
上海2021年9月17日,957
選委會後日選舉,168
新華社香港9月16日電,541
發布易9月17日,1285
重慶2021年9月17日,243
地點優越,284
廣州2021年9月18日,437
蘇州2021年9月18日,172 
成都2021年9月18日,167
上海2021年9月18日,1028
銀保監,3940
北京2021年9月19日,795
焦點議題,1666
碳纖維物料,441
簡約奢華the,143
騰訊				00700）,3498
香港中通社9月20日電,1316
grand,1194
bis,265
2021年9月20日香港,2710
中國信託銀行表示雖然預期美元第,137
東京2021年9月21日,163
combination,1402
香港2021年9月21日,1811
北京2021年9月22日,851
「增強韌性、加速增長」,240
由spirit,137
林曉輝,291
中國國家主席習近平周二21,768
香港文匯報訊）,1754
香港2021年9月23日美通社,941
百勝中國09987,122
上海2021年9月23日,947
latin,581 
中華新聞社北京電,772
醫管局推出措施,434
12300自,131
北京2021年9月24日,875
中大商学院,4945
香港2021年9月24日,1764
紐約2021年9月24日,893
